file_name,height,width,bbox,age,race,masked,skintone,emotion,gender
image_7842.jpg,1024,1024,"[157.78285714285713, 153.13714285714258, 619.4342857142854, 854.9085714285709]",Senior,Caucasian,unmasked,light,Happiness,Female
image_3856.jpg,1024,1024,"[271.1050767414406, 166.1782762691855, 605.4935064935066, 780.0165289256203]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_6196.jpg,1024,1024,"[214.5799998254076, 196.0697015140821, 588.5400064599152, 771.4709678179757]",40-50s,Caucasian,unmasked,light,Happiness,Male
image_838.jpg,1024,1024,"[206.48171518925275, 158.97020649269393, 603.2374695375314, 807.9516886797676]",40-50s,Caucasian,unmasked,light,Happiness,Male
image_6446.jpg,1024,1024,"[217.32533771624415, 166.99999999999926, 561.4921557600056, 799.5602836879387]",40-50s,Caucasian,unmasked,mid-light,Happiness,Male
image_2152.jpg,1024,1024,"[184.27317073170667, 167.3268292682925, 552.0097560975612, 782.9073170731716]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_6868.jpg,1024,1024,"[235.12121212121178, 180.0101010101006, 546.323232323232, 786.9494949494941]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Female
image_5020.jpg,1024,1024,"[207.3263488143184, 170.28601038036456, 543.4311165995391, 797.8187574048559]",40-50s,Caucasian,unmasked,mid-light,Happiness,Female
image_627.jpg,1024,1024,"[215.65778718253569, 184.34221281746414, 569.7408575946264, 775.1029327502936]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
image_4649.jpg,1024,1024,"[232.73199527744927, 192.61157024793383, 531.6564344746155, 780.8075560802832]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_304.jpg,1024,1024,"[220.49756097560964, 193.3658536585364, 549.7560975609756, 747.3707317073173]",40-50s,Caucasian,unmasked,light,Happiness,Female
image_5326.jpg,1024,1024,"[246.995121951219, 152.307317073171, 554.2000000000004, 730.4048780487801]",Baby,Mongoloid,unmasked,light,Happiness,Male
image_822.jpg,1024,1024,"[222.02951593860564, 189.0720188902006, 521.9704840613907, 766.1818181818179]",40-50s,Caucasian,unmasked,light,Happiness,Female
image_184.jpg,1024,1024,"[187.43434343434245, 159.85858585858566, 561.2929292929276, 755.9696969696964]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_6403.jpg,1024,1024,"[221.85531914893585, 161.9999999999999, 540.669503546099, 767.2439716312063]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_8555.jpg,1024,1024,"[307.95959595959624, 207.00000000000048, 535.050505050505, 743.1414141414135]",20-30s,Caucasian,unmasked,light,Neutral,Female
image_1428.jpg,1024,1024,"[239.82629107981091, 192.21596244131456, 569.2300469483566, 759.8028169014059]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_1687.jpg,1024,1024,"[246.2097560975607, 184.4195121951219, 592.4926829268294, 778.5853658536594]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
image_4640.jpg,1024,1024,"[236.5525383707198, 140.78866587957506, 571.8807556080291, 823.7190082644632]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_10209.jpg,1024,1024,"[240.58685446009406, 141.5164319248828, 560.2957746478859, 815.1173708920182]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
image_3909.jpg,1024,1024,"[180.67676767676667, 166.81818181818176, 577.5151515151497, 805.808080808079]",40-50s,Caucasian,unmasked,light,Happiness,Male
image_6970.jpg,1024,1024,"[304.0000000000002, 175.00000000000014, 567.0000000000002, 779.9999999999994]",40-50s,Caucasian,unmasked,light,Neutral,Female
image_6880.jpg,1024,1024,"[198.59290780141836, 164.00000000000003, 566.6468085106374, 779.8226950354602]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_598.jpg,1024,1024,"[254.65778718253594, 176.46681843559978, 535.8139968376138, 792.2325039529818]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
image_1015.jpg,1024,1024,"[224.50767414403782, 255.99999999999977, 617.9858323494691, 731.0306965761515]",40-50s,Caucasian,unmasked,light,Neutral,Male
image_9113.jpg,1024,1024,"[233.5950999355255, 189.61487212551037, 574.4545454545456, 763.5931656995486]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_6059.jpg,1024,1024,"[288.4451455677585, 158.7209952564225, 579.8338591758175, 821.0713287133511]",40-50s,Caucasian,unmasked,mid-light,Happiness,Female
image_2357.jpg,1024,1024,"[177.97183098591537, 133.2723004694836, 608.0281690140832, 778.3427230046935]",Baby,Caucasian,unmasked,light,Neutral,Male
image_4874.jpg,1024,1024,"[198.1192443919712, 175.521841794569, 569.6269185360093, 781.8819362455733]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
image_9515.jpg,1024,1024,"[247.61616161616038, 205.89898989898956, 531.8484848484825, 754.9191919191917]",40-50s,Caucasian,unmasked,light,Neutral,Male
image_2231.jpg,1024,1024,"[264.68686868686814, 178.2525252525252, 561.1818181818185, 770.4848484848479]",Teenager,Mongoloid,unmasked,mid-light,Neutral,Male
image_2433.jpg,1024,1024,"[152.20202020202004, 237.32323232323205, 587.1616161616155, 713.6969696969695]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
image_1582.jpg,1024,1024,"[195.05999877785337, 151.8695206135261, 545.639998603261, 791.9008140525025]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
image_9937.jpg,1024,1024,"[250.99999999999977, 189.35773317591472, 578.881936245572, 740.1959858323487]",Baby,Mongoloid,unmasked,light,Happiness,Female
image_4704.jpg,1024,1024,"[229.1345926800471, 187.6859504132227, 541.8654073199523, 762.3447461629269]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_1173.jpg,1024,1024,"[264.08450704225237, 159.11737089201807, 581.8169014084481, 788.3521126760571]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
image_6165.jpg,1024,1024,"[253.24390243902417, 171.5951219512191, 580.9219512195116, 747.6439024390245]",Kid,Mongoloid,unmasked,light,Happiness,Male
image_1388.jpg,1024,1024,"[290.4413145539899, 194.11737089201705, 496.63380281689933, 748.9859154929561]",40-50s,Negroid,unmasked,mid-dark,Neutral,Male
image_3576.jpg,1024,1024,"[248.4585365853661, 151.9317073170728, 561.1560975609755, 849.2341463414623]",40-50s,Caucasian,unmasked,light,Happiness,Male
image_1678.jpg,1024,1024,"[258.61625197649073, 150.99006883089797, 598.7458231791767, 797.1909687469362]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_769.jpg,1024,1024,"[227.36643026004722, 164.32624113475148, 574.841607565012, 756.8321513002371]",Kid,Mongoloid,unmasked,light,Happiness,Female
image_8344.jpg,1024,1024,"[184.79196217494078, 141.95981087470457, 610.1536643026002, 709.5200945626477]",Baby,Caucasian,unmasked,light,Sadness,Female
image_3554.jpg,1024,1024,"[292.3030303030301, 120.58585858585853, 620.5454545454539, 855.4949494949473]",20-30s,Caucasian,unmasked,light,Neutral,Male
image_4121.jpg,1024,1024,"[244.0602125147578, 221.99999999999946, 552.4923258559625, 747.7024793388424]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
image_1982.jpg,1024,1024,"[235.75609756097546, 198.8243902439022, 526.4780487804878, 731.6536585365836]",40-50s,Caucasian,unmasked,mid-light,Happiness,Female
image_6061.jpg,1024,1024,"[219.1670544601042, 238.9185517127311, 563.9033773595328, 721.868618267676]",40-50s,Caucasian,unmasked,light,Happiness,Female
image_5277.jpg,1024,1024,"[225.99999999999997, 171.35655253837066, 587.7461629279807, 776.1357733175918]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_2241.jpg,1024,1024,"[180.35680751173618, 164.90610328638476, 583.0281690140828, 803.215962441313]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_7853.jpg,1024,1024,"[217.95035460992915, 158.32624113475177, 566.9456264775419, 752.8321513002371]",Kid,Caucasian,unmasked,light,Happiness,Female
image_6526.jpg,1024,1024,"[256.896844138751, 231.9999999999995, 526.3201771378426, 722.7191489361691]",20-30s,Caucasian,unmasked,light,Anger,Male
image_1715.jpg,1024,1024,"[260.6244131455392, 184.676056338026, 565.4976525821594, 774.3896713615004]",40-50s,Caucasian,unmasked,mid-light,Happiness,Female
image_4891.jpg,1024,1024,"[224.5076741440377, 118.77213695395508, 607.4946871310509, 867.4226682408499]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_2580.jpg,1024,1024,"[271.22926829268255, 169.84878048780504, 522.9804878048776, 754.1414634146336]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
image_7875.jpg,1024,1024,"[221.42080378250606, 180.58865248226942, 563.7825059101656, 748.6193853427903]",Kid,Caucasian,unmasked,light,Happiness,Male
image_8549.jpg,1024,1024,"[210.1085714285712, 198.71428571428584, 666.1371428571416, 760.1714285714265]",40-50s,Caucasian,unmasked,mid-light,Happiness,Male
image_6314.jpg,1024,1024,"[230.39367919261093, 177.86049762821116, 541.0415352060452, 820.247400706632]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_6568.jpg,1024,1024,"[187.16161616161622, 234.1515151515151, 580.0505050505049, 687.8484848484854]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
image_6198.jpg,1024,1024,"[191.99503441544897, 198.4302488141055, 575.6577871825351, 742.7092535576834]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_4186.jpg,1024,1024,"[227.258536585366, 152.09756097560964, 582.7414634146338, 804.3756097560986]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_577.jpg,1024,1024,"[236.4923258559623, 207.62573789846516, 569.9563164108615, 719.3896103896109]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_4220.jpg,1024,1024,"[253.4332939787483, 186.20779220779184, 608.0755608028338, 730.2101534828812]",Baby,Caucasian,unmasked,light,Happiness,Female
image_9531.jpg,1024,1024,"[277.3936791926117, 174.6744944658258, 632.2790047435755, 809.5480783180526]",40-50s,Mongoloid,unmasked,light,Neutral,Male
image_2268.jpg,1024,1024,"[158.43434343434316, 152.47474747474746, 587.0303030303025, 840.2020202020195]",40-50s,Caucasian,unmasked,light,Happiness,Male
image_9451.jpg,1024,1024,"[247.10101010100857, 117.03030303030275, 608.3636363636363, 846.8484848484845]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_9633.jpg,1024,1024,"[264.687131050767, 184.49232585596204, 595.3589138134602, 779.9421487603306]",40-50s,Negroid,unmasked,mid-dark,Happiness,Female
image_7121.jpg,1024,1024,"[212.10857142857122, 187.2114285714285, 566.7142857142862, 762.9142857142868]",40-50s,Caucasian,unmasked,mid-light,Happiness,Female
image_4780.jpg,1024,1024,"[240.99999999999957, 215.17827626918515, 527.9704840613917, 720.6280991735545]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
image_10353.jpg,1024,1024,"[233.9812206572768, 145.21596244131462, 627.1126760563361, 746.1502347417825]",Baby,Caucasian,unmasked,light,Neutral,Female
image_8481.jpg,1024,1024,"[256.6832151300234, 202.05910165484642, 524.6288416075647, 746.2529550827421]",40-50s,Caucasian,unmasked,light,Happiness,Female
image_436.jpg,1024,1024,"[289.08080808080865, 221.99999999999977, 554.4646464646472, 725.7171717171717]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_7142.jpg,1024,1024,"[227.76000000000005, 185.00571428571416, 570.514285714286, 757.7885714285704]",40-50s,Caucasian,unmasked,light,Happiness,Female
image_9555.jpg,1024,1024,"[225.77714285714256, 150.60571428571424, 555.0514285714285, 797.7257142857136]",Senior,Caucasian,unmasked,mid-light,Happiness,Male
image_7385.jpg,1024,1024,"[210.49756097560933, 187.52195121951223, 594.4780487804877, 798.1463414634137]",40-50s,Caucasian,unmasked,light,Happiness,Male
image_156.jpg,1024,1024,"[274.83568075117466, 200.78873239436518, 555.4976525821589, 767.3990610328634]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_4737.jpg,1024,1024,"[247.8358913813455, 167.23730814639904, 527.1487603305776, 781.8229043683589]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
image_3388.jpg,1024,1024,"[208.82629107981168, 163.9389671361504, 566.5352112676048, 795.7417840375554]",40-50s,Caucasian,unmasked,light,Happiness,Male
image_2353.jpg,1024,1024,"[223.23414634146323, 171.04878048780495, 591.2292682926825, 783.1414634146346]",40-50s,Caucasian,unmasked,light,Happiness,Male
image_8514.jpg,1024,1024,"[173.63356973995272, 209.26713947990547, 560.3664302600469, 770.0898345153656]",20-30s,Caucasian,unmasked,light,Neutral,Male
image_7198.jpg,1024,1024,"[249.97073170731667, 194.27317073170673, 565.7414634146326, 743.9365853658529]",Senior,Caucasian,unmasked,mid-light,Happiness,Male
image_844.jpg,1024,1024,"[287.5875831485588, 145.31219512195153, 610.5782705099786, 808.3902439024394]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
image_2415.jpg,1024,1024,"[186.9494949494943, 168.91919191919206, 565.2727272727268, 770.2929292929298]",20-30s,Negroid,unmasked,dark,Happiness,Female
image_4746.jpg,1024,1024,"[295.9858323494688, 184.16292798110953, 508.01416765053085, 786.9870129870131]",40-50s,Caucasian,unmasked,light,Neutral,Male
image_3414.jpg,1024,1024,"[286.05633802817033, 133.38967136150225, 519.9624413145559, 746.1596244131417]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_2131.jpg,1024,1024,"[225.39436619718134, 172.99999999999653, 548.6056338028106, 794.1173708920121]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_7091.jpg,1024,1024,"[234.91692958790955, 194.1562096550788, 564.3471784020142, 725.2740391590255]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Female
image_5751.jpg,1024,1024,"[280.5525383707199, 202.1782762691851, 563.015348288073, 795.7331759149934]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
image_4835.jpg,1024,1024,"[263.9256198347105, 161.13341204250273, 524.3435655253833, 775.016528925619]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
image_7944.jpg,1024,1024,"[249.09300158119288, 209.82392800671693, 542.1711064087323, 731.3155743650727]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_8917.jpg,1024,1024,"[241.3939393939384, 164.44444444444446, 557.757575757576, 839.1212121212101]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
image_6576.jpg,1024,1024,"[185.848484848484, 186.4040404040404, 544.3636363636352, 763.1212121212114]",40-50s,Caucasian,unmasked,mid-light,Happiness,Male
image_4794.jpg,1024,1024,"[197.70129870129858, 210.07438016528886, 565.5820543093265, 751.2998819362449]",Teenager,Caucasian,unmasked,light,Happiness,Male
image_2655.jpg,1024,1024,"[243.44444444444352, 162.8181818181819, 538.0202020202016, 775.8484848484836]",40-50s,Negroid,unmasked,mid-dark,Happiness,Female
image_10369.jpg,1024,1024,"[244.4600938967137, 155.30985915492923, 588.4225352112662, 821.0046948356809]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_3406.jpg,1024,1024,"[148.56585365853658, 171.30731707317068, 571.9756097560976, 798.3658536585357]",20-30s,Caucasian,unmasked,light,Neutral,Female
image_5519.jpg,1024,1024,"[232.5073170731703, 129.3365853658537, 569.9365853658531, 841.2731707317066]",20-30s,Negroid,unmasked,mid-dark,Happiness,Female
image_1662.jpg,1024,1024,"[169.16614082418081, 162.20767603022634, 563.8704287973129, 809.2839703281293]",20-30s,Caucasian,unmasked,light,Neutral,Male
image_1187.jpg,1024,1024,"[201.32863849765235, 157.7136150234732, 565.1032863849734, 817.807511737086]",40-50s,Caucasian,unmasked,mid-light,Happiness,Female
image_2977.jpg,1024,1024,"[217.0404040404041, 192.9898989898988, 553.2727272727276, 720.6767676767682]",Teenager,Caucasian,unmasked,mid-light,Neutral,Female
image_3722.jpg,1024,1024,"[237.6103896103892, 265.63518299881935, 574.7650531286888, 710.3648170011805]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_5044.jpg,1024,1024,"[256.71555829976955, 214.43268527967368, 566.3263488143177, 706.1990587919183]",40-50s,Mongoloid,unmasked,light,Happiness,Female
image_7407.jpg,1024,1024,"[123.52571428571432, 154.55999999999977, 616.8285714285712, 842.914285714286]",40-50s,Caucasian,unmasked,mid-light,Happiness,Female
image_6181.jpg,1024,1024,"[263.3056431959699, 204.2708841041127, 531.1810375778343, 715.9882583012621]",Teenager,Caucasian,unmasked,light,Happiness,Male
image_7160.jpg,1024,1024,"[209.57919621749375, 151.00945626477537, 597.5697399527182, 819.8226950354614]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
image_588.jpg,1024,1024,"[210.50243902438925, 153.83902439024362, 600.2146341463413, 840.1073170731692]",40-50s,Caucasian,unmasked,mid-light,Happiness,Female
image_8068.jpg,1024,1024,"[210.70000000000272, 181.5000000000022, 535.3000000000126, 742.900000000006]",20-30s,Caucasian,unmasked,light,Neutral,Female
image_7500.jpg,1024,1024,"[286.536585365854, 180.8146341463411, 622.4195121951223, 805.3853658536578]",20-30s,Caucasian,unmasked,mid-dark,Happiness,Female
image_349.jpg,1024,1024,"[175.7979797979783, 155.16161616161628, 577.9797979797991, 789.7474747474749]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
image_4382.jpg,1024,1024,"[266.7170731707315, 234.9268292682926, 487.53170731707434, 704.5853658536583]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_1659.jpg,1024,1024,"[227.71219512195162, 180.3219512195127, 549.7512195121943, 784.8926829268285]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
image_6531.jpg,1024,1024,"[214.00000000000026, 187.92340425531916, 535.1924271730845, 728.0765957446806]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_4225.jpg,1024,1024,"[218.74146341463398, 198.31219512195156, 539.9658536585359, 798.1073170731705]",40-50s,Caucasian,unmasked,mid-light,Happiness,Male
image_965.jpg,1024,1024,"[205.07428571428554, 210.99999999999966, 593.4799999999999, 763.2171428571426]",40-50s,Caucasian,unmasked,light,Happiness,Female
image_3973.jpg,1024,1024,"[166.91919191919087, 157.35353535353525, 594.3939393939377, 841.2020202020201]",40-50s,Caucasian,unmasked,light,Happiness,Female
image_2297.jpg,1024,1024,"[295.45853658536595, 220.81463414634123, 564.4829268292671, 730.6975609756087]",20-30s,Mongoloid,unmasked,mid-light,Anger,Male
image_2810.jpg,1024,1024,"[261.9595959595952, 210.28282828282815, 574.1010101010089, 739.5757575757563]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
image_1382.jpg,1024,1024,"[279.4780487804879, 145.14634146341422, 562.1756097560967, 794.3121951219505]",Senior,Caucasian,unmasked,light,Happiness,Female
image_10109.jpg,1024,1024,"[235.31924882629102, 164.30985915492886, 575.3943661971823, 756.8497652582139]",20-30s,Mongoloid,unmasked,light,Neutral,Female
image_8847.jpg,1024,1024,"[281.44390243902455, 224.79024390243808, 568.7317073170746, 731.6780487804863]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_3581.jpg,1024,1024,"[241.37373737373696, 150.9797979797985, 566.4444444444439, 833.9595959595965]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_8933.jpg,1024,1024,"[242.88082597077624, 215.26410798992453, 532.7273053662499, 722.9151190582721]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
image_6169.jpg,1024,1024,"[225.01463414634122, 192.3268292682925, 568.6878048780482, 778.1170731707322]",Senior,Caucasian,unmasked,mid-light,Happiness,Male
image_3822.jpg,1024,1024,"[258.26918536009487, 179.8347107438011, 548.5820543093273, 764.6729634002348]",Teenager,Caucasian,unmasked,mid-light,Neutral,Female
image_4498.jpg,1024,1024,"[165.60000000000318, 137.8000000000017, 613.1000000000082, 740.9519687547611]",Baby,Caucasian,unmasked,mid-light,Neutral,Female
image_1771.jpg,1024,1024,"[254.61128639193998, 156.76253046246774, 609.279004743576, 792.7656855173826]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_2941.jpg,1024,1024,"[191.10798122065663, 189.55868544600904, 535.4694835680749, 724.3521126760539]",20-30s,Mongoloid,unmasked,light,Neutral,Female
image_3861.jpg,1024,1024,"[213.40259740259728, 241.00000000000023, 527.9704840613931, 712.120425029516]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_1640.jpg,1024,1024,"[287.3936791926116, 171.38374802350938, 586.6212175610414, 831.9932238858108]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_9489.jpg,1024,1024,"[179.13341204250227, 165.55135773317588, 567.8665879574974, 797.0318772136945]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_2209.jpg,1024,1024,"[248.05633802816843, 166.5211267605617, 587.8356807511705, 802.9953051643158]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_1283.jpg,1024,1024,"[217.24878048780468, 175.3609756097563, 555.4439024390244, 758.09756097561]",Kid,Negroid,unmasked,mid-dark,Happiness,Female
image_2908.jpg,1024,1024,"[214.35680751173683, 166.70422535211202, 556.2769953051626, 760.3615023474141]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_5586.jpg,1024,1024,"[246.896103896104, 178.9397874852418, 597.3884297520655, 812.1511216056665]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_7374.jpg,1024,1024,"[160.15428571428575, 210.99999999999937, 570.6800000000003, 729.0857142857127]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_808.jpg,1024,1024,"[275.4487804878049, 151.31219512195105, 578.4682926829269, 820.619512195121]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
image_1954.jpg,1024,1024,"[235.87878787878802, 152.32323232323225, 600.5151515151509, 805.0707070707062]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Female
image_5927.jpg,1024,1024,"[211.24390243902403, 147.59512195121965, 582.9951219512193, 816.3804878048776]",20-30s,Caucasian,unmasked,light,Neutral,Female
image_5841.jpg,1024,1024,"[249.9658536585367, 162.05365853658523, 525.0341463414634, 797.385365853658]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_7228.jpg,1024,1024,"[242.15839243498823, 121.22222222222231, 576.8865248226949, 743.0945626477529]",Kid,Caucasian,unmasked,light,Happiness,Male
image_3472.jpg,1024,1024,"[144.92488262910715, 175.92488262910706, 562.0375586854428, 776.7652582159617]",20-30s,Caucasian,unmasked,light,Neutral,Male
image_5716.jpg,1024,1024,"[192.9102715466345, 163.0141676505311, 558.2833530106249, 778.2998819362455]",20-30s,Negroid,unmasked,mid-light,Happiness,Female
image_5687.jpg,1024,1024,"[189.27804878048693, 167.92195121951184, 548.1853658536584, 796.0195121951209]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
image_1398.jpg,1024,1024,"[250.85446009389506, 149.901408450704, 555.7887323943642, 826.3004694835628]",40-50s,Caucasian,unmasked,light,Happiness,Male
image_5482.jpg,1024,1024,"[205.96691149900394, 174.5816158934267, 607.0448549073695, 847.8272125249]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
image_10157.jpg,1024,1024,"[264.7615112160569, 140.28217237308158, 628.3459268004716, 856.7650531286885]",Senior,Caucasian,unmasked,mid-light,Happiness,Male
image_4683.jpg,1024,1024,"[183.6859504132226, 177.32585596221892, 593.0165289256191, 789.0330578512377]",40-50s,Caucasian,unmasked,light,Happiness,Male
image_10267.jpg,1024,1024,"[228.26341463414624, 151.82926829268288, 546.2146341463408, 795.6097560975603]",Senior,Caucasian,unmasked,light,Happiness,Male
image_219.jpg,1024,1024,"[189.86868686868667, 204.1818181818183, 552.1313131313138, 720.3333333333326]",Teenager,Caucasian,unmasked,mid-light,Happiness,Male
image_10357.jpg,1024,1024,"[260.9512195121944, 178.02926829268216, 570.2487804878057, 754.1951219512177]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_1985.jpg,1024,1024,"[283.70428797313195, 201.35395451620363, 553.0465007905951, 757.7756166864833]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_750.jpg,1024,1024,"[262.82889359126807, 229.166140824181, 521.9169295879095, 704.1860031623848]",Teenager,Caucasian,unmasked,mid-light,Happiness,Male
image_4810.jpg,1024,1024,"[166.31286894923247, 174.05903187721324, 584.1345926800484, 783.016528925619]",20-30s,Caucasian,unmasked,light,Neutral,Female
image_491.jpg,1024,1024,"[222.99999999999977, 160.92325855962224, 538.3293978748526, 784.5702479338847]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
image_1946.jpg,1024,1024,"[182.90203283425632, 144.03160403694326, 569.968395963057, 834.3404022878269]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
image_3089.jpg,1024,1024,"[241.00000000000026, 162.4048780487805, 576.6878048780474, 821.5414634146338]",Senior,Caucasian,unmasked,light,Happiness,Male
image_2081.jpg,1024,1024,"[282.6338028169012, 198.69483568074946, 565.1314553990602, 781.9953051643186]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
image_3675.jpg,1024,1024,"[172.53658536585345, 157.56585365853655, 605.2097560975595, 711.1999999999997]",Baby,Caucasian,unmasked,light,Sadness,Male
image_5944.jpg,1024,1024,"[202.50243902439018, 176.57073170731707, 579.0000000000007, 756.429268292683]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_2227.jpg,1024,1024,"[232.22222222222197, 175.64646464646464, 590.7979797979793, 796.0303030303029]",40-50s,Caucasian,unmasked,light,Happiness,Male
image_5765.jpg,1024,1024,"[211.79024390243845, 155.36585365853637, 580.209756097561, 709.1658536585351]",Baby,Caucasian,unmasked,light,Happiness,Female
image_2997.jpg,1024,1024,"[219.63636363636346, 187.4058769513311, 575.2929292929282, 780.624426078971]",Teenager,Caucasian,unmasked,light,Happiness,Female
image_2154.jpg,1024,1024,"[213.21760719932823, 238.21760719932837, 554.4767496047018, 730.797289554325]",40-50s,Caucasian,unmasked,mid-light,Happiness,Male
image_860.jpg,1024,1024,"[219.523250395298, 217.2027104456751, 551.9534992094032, 708.9683959630581]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_2385.jpg,1024,1024,"[114.56565656565607, 157.93939393939405, 630.575757575756, 825.2727272727278]",40-50s,Caucasian,unmasked,mid-light,Happiness,Female
image_529.jpg,1024,1024,"[260.31404958677683, 221.00000000000014, 536.0743801652884, 714.9268004722547]",40-50s,Caucasian,unmasked,light,Happiness,Male
image_527.jpg,1024,1024,"[283.1323540039839, 206.86764599601648, 581.616915112548, 778.5955930179267]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_6603.jpg,1024,1024,"[225.85142857142833, 199.46285714285733, 535.1085714285713, 796.8971428571431]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_4062.jpg,1024,1024,"[216.46464646464622, 138.8383838383838, 567.0505050505059, 781.7272727272722]",Teenager,Caucasian,unmasked,mid-light,Neutral,Female
image_6849.jpg,1024,1024,"[235.70285714285737, 222.24571428571414, 566.9942857142855, 729.4171428571425]",40-50s,Caucasian,unmasked,light,Neutral,Male
image_7943.jpg,1024,1024,"[132.25252525252478, 171.8181818181822, 579.4949494949501, 803.101010101009]",20-30s,Caucasian,unmasked,light,Neutral,Male
image_4357.jpg,1024,1024,"[218.25383707201854, 150.32703659976377, 586.2987012987013, 809.434474616291]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_6295.jpg,1024,1024,"[261.2388293328623, 157.27067714647626, 611.1696804894233, 801.936791926115]",40-50s,Caucasian,unmasked,light,Happiness,Female
image_5315.jpg,1024,1024,"[117.32195121951247, 169.5317073170736, 643.1609756097573, 784.370731707316]",Senior,Caucasian,unmasked,mid-light,Happiness,Female
image_5764.jpg,1024,1024,"[189.0880359966415, 148.50835364164521, 617.4451455677581, 820.6361143146942]",40-50s,Caucasian,unmasked,light,Happiness,Male
image_1024.jpg,1024,1024,"[190.09859154929464, 145.08920187793444, 580.1408450704199, 829.7230046948359]",40-50s,Caucasian,unmasked,light,Neutral,Male
image_9083.jpg,1024,1024,"[229.2833530106252, 174.28217237308135, 572.716646989374, 700.493506493506]",Baby,Caucasian,unmasked,light,Happiness,Male
